fsq_id,name,city,latitude,longitude,address,categories,cluster,parent,llama-3.3-70b-versatile_category,llama-3.3-70b-versatile_tags,llama-3.3-70b-versatile_match_score,egyptian price,foreigner price,website,tags,place_type,Beach & Relaxation,Cultural & Historical,Entertainment & Activities,Food & Gastronomy,Nature & Adventure,Nightlife & Festive,Religious,Shopping,Sports & Physical Activities,Wellness & Spa,day_time,country
4f16ca3ce4b0005031564087,Dahshur Pyramids Complex (اهرامات دهشور),Cairo,29.80842556,31.20890478,"Dahshur, Dahshūr, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",95,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
5b1b1d30811045002c28a347,Bent Pyramid of Sneferu (هرم سنفرو المائل),Cairo,29.79020192,31.20945454,"Dahshur Pyramids Complex (Al Marazeeq), Dahshūr, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",90,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
5b1bf825c03635002ccaac49,Black Pyramid of Amenemhat III (هرم امنمحات الثالث - الهرم الأسود),Cairo,29.79180539,31.22395635,"Dahshur Pyramids Complex, Dahshūr, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",85,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
5b1e67d6eaf49a002c7a5bbd,Pyramid of Senusret III,Cairo,29.81882748,31.22574091,"Dahshur Pyramids Complex, Dahshūr, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",80,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
6976baa771104a2ac29c12f7,Sakkara Museum,Cairo,29.865367,31.219928,"Badrashin, Giza Governorate, 12919",['Art Museum'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],70,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
5b1bf9ed69e77b002ecab733,White Pyramid of Amenemhat II (هرم امنمحات الثاني - الهرم الأبيض),Cairo,29.8055556,31.2227778,"Dahshur Pyramids Complex, Dahshūr, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",80,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
57406f92498e91e76f6db9ea,Tomb of Ka-Gmni Dyn VI (مقبرة كاجمني),Cairo,29.85527611,31.21470833,"Saqqara Necropolis, سقارة, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],75,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
620137a2a086027f0841e290,Tomb of Seshseshet Idut,Cairo,29.868815,31.215586,"Sakkara, 6th Of October, 12556",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],75,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
6976b3ea315c457e869835d5,Bent Pyramid,Cairo,29.857661,31.21458,"Badrashin, Giza Governorate, 12919",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",90,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
4ef7075e77c8e88f476ef4eb,Imhotep Museum (متحف إيمحتب),Cairo,29.86965395,31.218644,"Saqqara Necropolis, سقارة, محافظة الجيزة",['History Museum'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
529b9b0a498e775f22e1b3d9,Titi Pyramid (هرم تيني),Cairo,29.87568196,31.22167966,"Saqqara Necropolis, سقارة, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",85,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
4c3968883849c928045ac1b1,Pyramid of Unas (هرم أوناس),Cairo,29.86817753,31.21495843,"Saqqara Necropolis, سقارة, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",90,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
5b1bf308780eee002cb4a6fd,Pyramid of Userkaf (هرم أوسركاف),Cairo,29.87329292,31.21882796,"Saqqara Necropolis, سقارة, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",85,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
50fa66d0e4b022d513ab3b71,The Golden Calf (عجل الذهب),Saint Catherine,28.56348828,33.96337677,"Mount Sinai, Saint Catherine, جنوب سيناء",['Historic and Protected Site'],-2,Mount Sinai,Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4ecf5a4899114b4886dfacc8,Chapel of the Burning Bush (شجرة العليقة المقدسة ),Saint Catherine,28.55641821,33.97617479,"St. Catherine's Monastery, Saint Catherine, جنوب سيناء",['Tree'],-2,St. Catherine's Monastery,Religious Site,"['Cultural & Historical', 'Religious']",90,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
4bb434c849bdc9b66ca40c10,Great Temple of Ramses II (معبد رمسيس),Aswan,22.33690924,31.62583913,"Abu simbel, أسوان, Egypt",['Historic and Protected Site'],-2,Abu Simbel Temples (معبدي أبو سمبل),Historical & Cultural Site,['Cultural & Historical'],95,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4fa24098e4b0022277b5520c,Small Temple of Hathor and Nefertari (معبد نفرتاري),Aswan,22.33758278,31.62637395,"Abu Simbel Temples, Abu Simbel, أسوان","['Historic and Protected Site', 'Temple']",-2,Abu Simbel Temples (معبدي أبو سمبل),Historical & Cultural Site,['Cultural & Historical'],90,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
6976b6db99bada6e31e382bd,Pyramid of Unas,Cairo,29.886338,31.212028,"Badrashin, Giza Governorate, 12989",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],90,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
6780e6053ddc18214f686167,Tomb Of Kagemni,Cairo,29.875754,31.221308,"Saqqara Necropolis, Badrashin, Provincia de Giza, 12989",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
5e91cd9d210a4000083a5c70,The Tomb Of Ankhmahor,Cairo,29.876293,31.221909,Giza Governorate,['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
67fa58679c2ee200b4306ab5,Tomb Of Ty,Cairo,29.87765,31.211903,"Badrashin, Giza, 12989",['Memorial Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
6976b5dc09080c0637620f95,Pyramid of Teti,Cairo,29.887626,31.212787,"Badrashin, Giza Governorate, 12989",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],90,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
57406e48498eb3b8284f478a,The Mastaba of Mereruka (مصطبة  مريروكا),Cairo,29.86959469,31.2211877,"Saqqara Necropolis, سقارة, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
524e8db9498e60081159e338,Serapeum of Saqqara (سرابيوم سقارة),Cairo,29.87507414,31.21260041,"Saqqara Necropolis, سقارة, محافظة الجيزة",['Historic and Protected Site'],-2,Saqqara Necropolis,Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
5974a544f0ca95364bb35d57,Magic Planet,Cairo,29.97135809,31.0181533,"Mall of Egypt (El Wahat Road), Madīnat Sittah Uktūbar, محافظة الجيزة",['Arcade'],-2,Mall of Egypt (مول مصر),Entertainment & Activities,['Entertainment & Activities'],80,,,,['Entertainment & Activities'],child,0,0,1,0,0,0,0,0,0,0,afternoon,Egypt
4f9aa313e4b020e60e5d8ce0,Skatemax,Cairo,29.96324129,30.92668766,"Cityscape Mall (Al Horreya Sq), مدينة ٦ أكتوبر, محافظة الجيزة","['Skate Park', 'Skating Rink']",-2,Cityscape Mall (سيتي سكيب مول),Entertainment & Activities,"['Sports & Physical Activities', 'Entertainment & Activities']",70,,,,"['Entertainment & Activities', 'Sports & Physical Activities']",child,0,0,1,0,0,0,0,0,1,0,afternoon,Egypt
4e9c865b5503cfce750bb50f,Dancing Fountain,Cairo,30.00620617,30.97311307,"Mall of Arabia (26th of July Corridor), مدينة ٦ أكتوبر, محافظة الجيزة",['Fountain'],-2,Mall of Arabia (مول العرب),Entertainment & Activities,['Entertainment & Activities'],60,,,,['Entertainment & Activities'],child,0,0,1,0,0,0,0,0,0,0,afternoon,Egypt
5c1e411a16fa04002c55faa0,The Park - MOA,Cairo,30.008175,30.977776,"Mall of Arabia (26th of July Corridor), 6th of October City, Giza Governorate",['Shopping Mall'],-2,Mall of Arabia (مول العرب),Entertainment & Activities,['Entertainment & Activities'],60,,,,['Entertainment & Activities'],child,0,0,1,0,0,0,0,0,0,0,afternoon,Egypt
61c4a4c9080fc2113ffcdfc2,Go Padel - Mall Of Egypt,Cairo,29.972384,31.018699,"Mall Of Egypt, 6th October Second, 6th Of October, 12556","['Shopping Mall', 'Sports Club']",-2,Mall of Egypt (مول مصر),Entertainment & Activities,"['Entertainment & Activities', 'Sports & Physical Activities']",70,,,,"['Entertainment & Activities', 'Sports & Physical Activities']",child,0,0,1,0,0,0,0,0,1,0,afternoon,Egypt
4f817f73e4b0b2237d1aff0e,Panoramic Viewpoint of the Pyramids,Cairo,29.972508,31.121009,"Giza, Губернаторство Гіза",['Scenic Lookout'],-2,Giza Necropolis,Landmark & City Attraction,"['Cultural & Historical', 'Nature & Adventure']",90,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,afternoon,Egypt
64993441a7837f07cafd7424,Camel Rides,Cairo,29.970254,31.12195,"الجيزة, محافظة الجيزة, 12559",['Stable'],-2,Giza Necropolis,Entertainment & Activities,"['Nature & Adventure', 'Entertainment & Activities']",80,,,,"['Entertainment & Activities', 'Nature & Adventure']",child,0,0,1,0,1,0,0,0,0,0,afternoon,Egypt
65a23d2bf52c4a5ae90e3521,Pyramids Gardens View,Cairo,29.973551,31.120787,"الجيزة, محافظة الجيزة, 12559",['Scenic Lookout'],-2,Giza Necropolis,Natural Attraction,"['Nature & Adventure', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,afternoon,Egypt
69722b50dbe1565ba3b9a09b,Tutankhamun Galleries,Cairo,29.993404,31.119532,"Kafr Nassar, Giza Governorate","['Museum', 'Exhibit']",-2,Grand Egyptian Museum (المتحف المصري الكبير),Historical & Cultural Site,['Cultural & Historical'],90,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
69722bf3315c457e86ad84f1,Grand Hall,Cairo,29.99352,31.119474,"Kafr Nassar, Giza Governorate",['Museum'],-2,Grand Egyptian Museum (المتحف المصري الكبير),Historical & Cultural Site,['Cultural & Historical'],85,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
67128771518b865e37d798d0,Grand Stairs (الدرج العظيم),Cairo,29.99338,31.12117,"Grand Egyptian Museum, Kafr Nassar, Giza Governorate",['Museum'],-2,Grand Egyptian Museum (المتحف المصري الكبير),Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
6971e880a6e1de6899daec62,Khufu Boats Museum,Cairo,29.994304,31.119264,"Giza, Gize Vilayeti, 12559",['History Museum'],-2,Grand Egyptian Museum (المتحف المصري الكبير),Historical & Cultural Site,['Cultural & Historical'],85,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4bb46b32737d76b0fa5c3b7c,Great Sphinx of Giza (تمثال أبو الهول),Cairo,29.975278,31.137778,"Al Ahram, الجيزة, محافظة الجيزة",['Historic and Protected Site'],-2,Giza Necropolis,Historical & Cultural Site,['Cultural & Historical'],95,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4b9f7a50f964a520422537e3,Great Pyramids of Giza (أهرامات الجيزة),Cairo,29.97709294,31.13280773,"Al Haram, الجيزة, محافظة الجيزة",['Historic and Protected Site'],-2,Giza Necropolis,Historical & Cultural Site,"['Cultural & Historical', 'Nature & Adventure']",98,,,,"['Cultural & Historical', 'Nature & Adventure']",child,0,1,0,0,1,0,0,0,0,0,morning,Egypt
58874ccd9465dd27c8339654,Pyramid of Chefren (Khafre) (هرم خفرع),Cairo,29.97589406,31.13084435,"Giza Plateau (El Haram St), الجيزة, محافظة الجيزة",['Historic and Protected Site'],-2,Giza Necropolis,Historical & Cultural Site,['Cultural & Historical'],90,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
56c1fa69cd100eb96d0b6e9d,Pyramid of Cheops (Khufu),Cairo,29.97897022,31.1342454,"Giza Plateau (El Haram St), الجيزة, محافظة الجيزة",['Historic and Protected Site'],-2,Giza Necropolis,Historical & Cultural Site,['Cultural & Historical'],90,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
59ff021cb1538e3a0b4738ef,Valley Temple of Chefren,Cairo,29.97471,31.138367,"Giza Plateau (El Haram St), Nazlet El-Semman, Giza Governorate",['Historic and Protected Site'],-2,Giza Necropolis,Historical & Cultural Site,['Cultural & Historical'],85,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
67751a23b6a6991d2e6ae9e0,Pyramid of Queen Henutsen,Cairo,29.977742,31.136026,"Giza, Giza Governorate, 12557",['Historic and Protected Site'],-2,Giza Necropolis,Historical & Cultural Site,['Cultural & Historical'],90,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
58e39d56d0bb3e63a2ee8a19,Tomb of Meres Ankh III,Cairo,29.978275,31.137031,,['Historic and Protected Site'],-2,Giza Necropolis,Historical & Cultural Site,['Cultural & Historical'],85,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
5040d135e4b08d5b619293a2,Pyramids Desert (صحراء الاهرام),Cairo,29.95890956,31.13447565,"Giza Plateau, Al Haram, محافظة الجيزة",['Scenic Lookout'],-2,Giza Necropolis,Natural Attraction,['Nature & Adventure'],80,,,,['Nature & Adventure'],child,0,0,0,0,1,0,0,0,0,0,afternoon,Egypt
69723cdddbe1565ba3c3e485,The Hanging Obelisk Of King Ramses Iii,Cairo,29.994608,31.121351,"Kafr Nassar, Giza Governorate",['Monument'],-2,Grand Egyptian Museum (المتحف المصري الكبير),Historical & Cultural Site,['Cultural & Historical'],85,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4be957d59a54a5931aee0a11,Coptic Museum (المتحف القبطى),Cairo,30.00610579,31.23013771,"Kom Ghorab, الفسطاط, القاهرة",['History Museum'],-2,Historical Religious Complex (مجمع الاديان),Historical & Cultural Site,"['Cultural & Historical', 'Religious']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,morning,Egypt
5b6db7c216ef67002c87941a,The Quotes Museum,Cairo,29.99740926,31.21527841,"The Pharaonic Village, Sāqiyat Makkī, محافظة الجيزة",['Museum'],-2,The Pharaonic Village (القرية الفرعونية),Historical & Cultural Site,['Cultural & Historical'],70,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4e5fa011b61ccae8fe6aa78e,Pyramid Museum,Cairo,29.99740926,31.21527841,"The Pharaonic Village, Sāqiyat Makkī, محافظة الجيزة",['History Museum'],-2,The Pharaonic Village (القرية الفرعونية),Historical & Cultural Site,['Cultural & Historical'],85,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4e745b01aeb780be09b8bc9f,Hanging Church (الكنيسة المعلقة),Cairo,30.00560888,31.22987329,"5 Mari Gerges St., الفسطاط, القاهرة","['Historic and Protected Site', 'Church']",-2,Historical Religious Complex (مجمع الاديان),Religious Site,"['Religious', 'Cultural & Historical']",85,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
50241c16e4b0e4c99e9967fb,Babylon Fortress (حصن بابليون),Cairo,30.00598638,31.22984144,"Coptic Cairo, القاهرة القديمة, القاهرة",['Historic and Protected Site'],-2,Historical Religious Complex (مجمع الاديان),Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4cc82fb15b7aa1430ccf337d,Saints Sergius & Bacchus Cavern Church (كنيسة أبى سرجة الأثرية - كنيسة الشهيدين سرجيوس وواخس),Cairo,30.00640966,31.23067451,"Coptic Cairo (Mar Girgis St), Masr Al Qadima, القاهرة","['Historic and Protected Site', 'Church']",-2,Historical Religious Complex (مجمع الاديان),Religious Site,"['Religious', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
4cee249d0acea35db42de8ae,Mar Guirgis Church (كنيسة مارجرجس),Cairo,30.00709454,31.23045076,"Mar Girgis St., Masr Al Qadima, القاهرة","['Church', 'Historic and Protected Site']",-2,Historical Religious Complex (مجمع الاديان),Religious Site,"['Religious', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
506e8dfbe4b0bd58be7ce2b3,Nilometer (مقياس النيل),Cairo,30.00692087,31.22505426,"Al Malk Al Saleh Street, Al Rawda wal Meqias, القاهرة",['Historic and Protected Site'],-2,Manasterly Palace,Historical & Cultural Site,['Cultural & Historical'],75,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4f2035fae4b0aabf52c215e1,Magic Planet,Cairo,29.98139941,31.31629366,"Maadi City Center (Ring Rd), Maadi, القاهرة, 22222",['Arcade'],-2,Maadi City Center (معادي سيتي سنتر),Entertainment & Activities,['Entertainment & Activities'],85,,,,['Entertainment & Activities'],child,0,0,1,0,0,0,0,0,0,0,afternoon,Egypt
4fa11dc5e4b0bed4fafc2267,The National Museum of Military History (متحف القومي للتاريخ الحربي),Cairo,30.0302061,31.26211967,"The Saladin Citadel of Cairo (Salah Salem St), Al Qal‘ah, Muḩāfaz̧at al Qāhirah, القاهرة",['History Museum'],-2,The Saladin Citadel of Cairo (قلعة صلاح الدين),Historical & Cultural Site,['Cultural & Historical'],70,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
5bac95568c812a002c1a7f47,Mustafa Kamel Museum (متحف مصطفي كامل),Cairo,30.029463,31.256983,"Salah El Din St, Al Khalīfah, القاهرة",['Museum'],-2,The Saladin Citadel of Cairo (قلعة صلاح الدين),Historical & Cultural Site,['Cultural & Historical'],75,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4f00626993adc82459367345,National Police Museum (متحف الشرطة القومى),Cairo,30.03013898,31.26001836,"The Saladin Citadel of Cairo (Salah Salem St), Al Abājīyah, القاهرة",['Museum'],-2,The Saladin Citadel of Cairo (قلعة صلاح الدين),Historical & Cultural Site,['Cultural & Historical'],60,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
63c7edef2d4f3756eac6b98f,Citadel’s Prison Museum (متحف سجن القلعة),Cairo,30.029938,31.260111,"القاهرة, القاهرة, 11636",['History Museum'],-2,The Saladin Citadel of Cairo (قلعة صلاح الدين),Historical & Cultural Site,['Cultural & Historical'],65,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4bb1faa0f964a52040af3ce3,Muhammad Ali Mosque (مسجد محمد على),Cairo,30.0285382,31.25984788,"The Citadel (Salah Salem St), القاهرة, القاهرة","['Historic and Protected Site', 'Mosque']",-2,The Saladin Citadel of Cairo (قلعة صلاح الدين),Religious Site,"['Religious', 'Cultural & Historical']",85,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
50a9cd05e4b0bfc91722f5cc,Al Khayamiah (الخيامية),Cairo,30.04240649,31.25762081,Kheyameya Street,"['Historic and Protected Site', 'Arts and Crafts Store']",-2,Al Ghuria (الغورية),Shopping & Commercial,['Shopping'],40,,,,['Shopping'],child,0,0,0,0,0,0,0,1,0,0,night,Egypt
4f352b7be4b05179952b73e6,Bab Zuweila (باب زويله),Cairo,30.0429938,31.25787231,"Ghoryia, Bab El Shaaria, القاهرة",['Historic and Protected Site'],-2,Al Ghuria (الغورية),Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
52fb342a498e5a1d775461b0,Mosque of Sultan Al Muayyad (جامع المؤيد شيخ),Cairo,30.04293812,31.25771582,"Ahmed Maher St, Ad Darb al Aḩmar, القاهرة","['Historic and Protected Site', 'Mosque']",-2,Al Ghuria (الغورية),Religious Site,"['Cultural & Historical', 'Religious']",85,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
4f92c0a0e4b05b20f0158e81,Muhammad Ali Sabil & Madrassa (سبيل و مدرسة محمد علي),Cairo,30.04423059,31.2590627,"El Ghuria (El Moez St), Al Ghūrīyah, القاهرة",['Historic and Protected Site'],-2,Al Ghuria (الغورية),Historical & Cultural Site,"['Cultural & Historical', 'Religious']",90,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,morning,Egypt
5016d2f9e4b0535571ebaaaa,Mausoleum of Al Ghouri (قبة الغورى),Cairo,30.04613861,31.26014619,"111 Al Azhar St., Al Ghuriya, القاهرة",['Historic and Protected Site'],-2,Al Ghuria (الغورية),Historical & Cultural Site,"['Cultural & Historical', 'Religious']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,morning,Egypt
4d91aadcf5388cfa779bb93d,Al Azhar Mosque (الجامع الأزهر),Cairo,30.04596989,31.26253881,"Azhar St. (القاهرة الفاطمية), القاهرة الإسلامية, القاهرة","['Mosque', 'Historic and Protected Site']",-2,Al-Hussain (الحسين),Religious Site,"['Cultural & Historical', 'Religious']",95,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
53ed0259498edc23fc88c9f1,Souq Al  Hussein (سوق  الحسين),Cairo,30.04657,31.261385,"Al Hussein, القاهرة الإسلامية, القاهرة","['Flea Market', 'Souvenir Store']",-2,Al-Hussain (الحسين),Shopping & Commercial,['Shopping'],60,,,,['Shopping'],child,0,0,0,0,0,0,0,1,0,0,night,Egypt
5e3e8587f1a21d00087a093c,Naguib Mahfouz Museum,Cairo,30.045897,31.261301,"Alazhar, Wasat Al Qahera, القاهرة",['Museum'],-2,Al-Hussain (الحسين),Historical & Cultural Site,['Cultural & Historical'],80,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4f686cbae4b0d535a5ee3d5d,Egyptian Textiles Museum (متحف النسيج المصري),Cairo,30.04671291,31.2612255,"Gohar Al Qaed St, القاهرة الإسلامية, القاهرة",['Art Museum'],-2,El Moez St (شارع المعز لدين الله),Historical & Cultural Site,['Cultural & Historical'],70,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
50f01736e4b05bd3e782acea,Qalawun Complex (مجموعة السلطان المنصور قلاوون),Cairo,30.04968384,31.26120841,"El Moez Ldeen Allah St. - Al Azhar, Al Gamaliyah, القاهرة",['Historic and Protected Site'],-2,El Moez St (شارع المعز لدين الله),Historical & Cultural Site,"['Cultural & Historical', 'Religious']",90,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,morning,Egypt
4d0d11ddf393224bf44a1aee,Bab Al-Fotouh (باب الفُتوح),Cairo,30.05563118,31.26353356,"Al Moez St., Al Gamaliyah, القاهرة",['Historic and Protected Site'],-2,El Moez St (شارع المعز لدين الله),Historical & Cultural Site,['Cultural & Historical'],75,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
54f5f647498eee88538e5ef0,Beit Hossn (بيت حُسن),Cairo,30.04814372,31.26481332,"Om El Gholam St, القاهرة الإسلامية, القاهرة","['Historic and Protected Site', 'Performing Arts Venue']",-2,El Moez St (شارع المعز لدين الله),Historical & Cultural Site,['Cultural & Historical'],65,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
50f0256de4b04840ed7b1156,Mausoleum of Najmeddin Ayoub (قبة نجم الدين ايوب),Cairo,30.04920262,31.26119756,"El Moez St, القاهرة الإسلامية, القاهرة",['Historic and Protected Site'],-2,El Moez St (شارع المعز لدين الله),Religious Site,"['Religious', 'Cultural & Historical']",80,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
503614eee4b08d47bdf83403,Sultan Al Zaher Barqouq (السلطان الظاهر برقوق),Cairo,30.05027006,31.26139316,"El Moez St, الجمالية, القاهرة","['Historic and Protected Site', 'Mosque', 'History Museum']",-2,El Moez St (شارع المعز لدين الله),Historical & Cultural Site,['Cultural & Historical'],70,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
57c1e1da498eb6f4468589c4,Bab El Nasr (باب النصر),Cairo,30.054477,31.265027,"El Gamaliya St, الجمالية, القاهرة",['Historic and Protected Site'],-2,El Moez St (شارع المعز لدين الله),Historical & Cultural Site,['Cultural & Historical'],75,,,,['Cultural & Historical'],child,0,1,0,0,0,0,0,0,0,0,morning,Egypt
4e04c0632271233b767e45cf,Al Haakem Mosque (جامع الحاكم بامر الله),Cairo,30.05461224,31.263587,"Al Moez st. (Al Muizz), القاهرة, القاهرة","['Mosque', 'Historic and Protected Site']",-2,El Moez St (شارع المعز لدين الله),Religious Site,"['Religious', 'Cultural & Historical']",85,,,,"['Cultural & Historical', 'Religious']",child,0,1,0,0,0,0,1,0,0,0,afternoon,Egypt
